Country,Age,Annual_Salary,Gender,Education,Payment_Method_Credit_Debit,Living_Region,Online_Service_Preference,AI_Enhance_Experience,AI_Satisfaction,AI_Tools_Used_Chatbots,AI_Tools_Used_Virtual_Assistant,AI_Tools_Used_Voice_Photo,Payment_Method_COD,Payment_Method_Ewallet,Product_Category_Appliances,Product_Category_Electronics,Product_Category_Groceries,Product_Category_Personal_Care,Product_Category_Clothing,AI_Trust,AI_Usage
CANADA,Gen X,Medium,Male,Doctorate Degree,NO,Metropolitan,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,Moderate,none
CANADA,Millennials,Medium,Male,University Graduate,NO,Metropolitan,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,Moderate,moderate
CANADA,Millennials,High,Female,Master's Degree,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,Moderate,low
CANADA,Millennials,Medium High,Male,Master's Degree,YES,Suburban Areas,YES,YES,YES,YES,NO,YES,NO,NO,YES,YES,YES,YES,YES,Moderate,moderate
CANADA,Millennials,Medium,Female,Highschool Graduate,YES,Metropolitan,YES,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,YES,Moderate,moderate
CANADA,Millennials,High,Male,University Graduate,YES,Suburban Areas,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,YES,YES,Moderate,low
CANADA,Millennials,Medium,Male,University Graduate,YES,Rural Areas,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,YES,YES,High,high
CANADA,Millennials,High,Male,Highschool Graduate,YES,Suburban Areas,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,Moderate,moderate
CANADA,Gen Z,Medium,Female,Highschool Graduate,YES,Suburban Areas,NO,YES,NO,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,Low,moderate
CANADA,Millennials,Medium,Female,Highschool Graduate,YES,Rural Areas,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,Low,none
CANADA,Millennials,Medium,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,Moderate,high
CANADA,Gen X,Medium,Male,University Graduate,YES,Suburban Areas,NO,YES,YES,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,Low,low
CANADA,Gen X,High,Female,University Graduate,YES,Suburban Areas,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,Low,none
CANADA,Gen X,Medium High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,Moderate,none
CANADA,Millennials,Medium High,Female,University Graduate,NO,Metropolitan,NO,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,Moderate,moderate
CANADA,Gen Z,Medium,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,Low,low
CANADA,Gen X,High,Male,Highschool Graduate,YES,Metropolitan,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Low,none
CANADA,Millennials,Medium,Female,Highschool Graduate,YES,Rural Areas,NO,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,High,low
CANADA,Millennials,Medium High,Female,Master's Degree,YES,Metropolitan,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,Moderate,low
CANADA,Millennials,Low,Female,Highschool Graduate,YES,Suburban Areas,NO,YES,YES,YES,NO,YES,NO,NO,YES,YES,YES,YES,YES,High,moderate
CANADA,Millennials,High,Female,University Graduate,YES,Suburban Areas,YES,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,YES,YES,Moderate,moderate
CANADA,Gen X,Medium High,Male,University Graduate,YES,Metropolitan,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,High,low
CANADA,Millennials,Medium,Female,Master's Degree,YES,Suburban Areas,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,Moderate,none
CANADA,Gen X,Medium High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,NO,YES,YES,NO,YES,YES,YES,NO,YES,YES,Moderate,moderate
CANADA,Millennials,High,Female,Master's Degree,YES,Suburban Areas,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,High,high
CANADA,Gen Z,Medium High,Male,Highschool Graduate,YES,Suburban Areas,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,Low,none
CANADA,Millennials,Medium,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,Low,low
CANADA,Gen Z,Low,Female,Highschool Graduate,NO,Suburban Areas,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,High,high
CANADA,Gen X,Medium,Female,Master's Degree,YES,Suburban Areas,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,Low,none
CANADA,Millennials,Medium,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Moderate,low
CANADA,Millennials,Medium High,Female,University Graduate,YES,Suburban Areas,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,Moderate,low
CANADA,Millennials,High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,Low,none
CANADA,Millennials,Medium,Female,Highschool Graduate,YES,Metropolitan,NO,YES,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,YES,Moderate,low
CANADA,Millennials,Medium,Female,University Graduate,NO,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,YES,Moderate,low
CANADA,Millennials,Medium High,Female,Highschool Graduate,YES,Rural Areas,YES,YES,NO,YES,NO,YES,NO,NO,YES,YES,NO,YES,YES,Moderate,moderate
CANADA,Gen Z,Medium,Female,Highschool Graduate,YES,Metropolitan,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,YES,Moderate,low
CANADA,Millennials,Medium High,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,Moderate,none
CANADA,Gen Z,Medium High,Male,University Graduate,NO,Metropolitan,NO,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,YES,High,moderate
CANADA,Gen Z,Medium,Female,Highschool Graduate,YES,Rural Areas,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Moderate,none
CANADA,Millennials,High,Male,Highschool Graduate,YES,Metropolitan,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,NO,YES,NO,Moderate,moderate
CANADA,Millennials,Medium,Female,Highschool Graduate,YES,Rural Areas,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,High,none
CANADA,Millennials,Medium High,Female,Highschool Graduate,YES,Metropolitan,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,NO,YES,Moderate,high
CANADA,Gen X,Medium,Male,University Graduate,YES,Metropolitan,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,NO,YES,YES,Moderate,moderate
CANADA,Millennials,High,Male,University Graduate,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,YES,NO,NO,YES,NO,NO,YES,Moderate,low
CANADA,Millennials,Medium,Male,Highschool Graduate,YES,Suburban Areas,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,Moderate,low
CANADA,Millennials,Medium,Female,University Graduate,YES,Suburban Areas,NO,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,YES,YES,Low,low
CANADA,Gen Z,Medium High,Female,Highschool Graduate,YES,Suburban Areas,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,Moderate,moderate
CANADA,Millennials,Medium High,Male,University Graduate,YES,Suburban Areas,YES,YES,YES,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,Moderate,low
CANADA,Millennials,Low,Female,University Graduate,YES,Metropolitan,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,Low,none
CANADA,Millennials,Medium,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,Moderate,low
CANADA,Gen X,Medium High,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,NO,YES,YES,Low,none
CANADA,Millennials,Medium,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,Low,low
CANADA,Millennials,Medium,Male,University Graduate,YES,Metropolitan,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,Low,none
CANADA,Millennials,Medium,Male,Highschool Graduate,YES,Metropolitan,YES,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,YES,YES,Moderate,low
CANADA,Millennials,High,Male,Highschool Graduate,YES,Suburban Areas,NO,YES,YES,YES,YES,NO,NO,YES,YES,YES,NO,YES,YES,Moderate,moderate
CANADA,Millennials,High,Female,University Graduate,YES,Metropolitan,NO,YES,NO,YES,YES,NO,NO,NO,YES,NO,NO,YES,NO,Moderate,moderate
CANADA,Millennials,Medium,Male,University Graduate,YES,Rural Areas,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,YES,Moderate,moderate
CANADA,Millennials,Medium,Male,University Graduate,YES,Metropolitan,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Low,none
CANADA,Millennials,Medium,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,YES,Low,moderate
CANADA,Millennials,Medium,Female,Master's Degree,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,Moderate,low
CANADA,Millennials,Medium,Female,Highschool Graduate,YES,Suburban Areas,YES,YES,YES,NO,YES,NO,NO,NO,YES,YES,YES,YES,YES,Moderate,low
CANADA,Gen Z,Low,Female,Highschool Graduate,NO,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,YES,NO,Moderate,low
CANADA,Gen Z,Low,Male,University Graduate,NO,Suburban Areas,YES,YES,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,YES,Low,low
CANADA,Millennials,Medium,Male,University Graduate,YES,Metropolitan,YES,YES,YES,NO,YES,NO,NO,YES,YES,YES,YES,YES,YES,Moderate,low
CANADA,Millennials,Medium High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,Moderate,low
CANADA,Gen X,Medium,Female,Master's Degree,YES,Suburban Areas,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,Moderate,none
CANADA,Millennials,Medium,Female,University Graduate,YES,Metropolitan,YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,YES,NO,YES,High,low
CANADA,Gen X,High,Male,University Graduate,YES,Metropolitan,YES,YES,NO,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,Moderate,moderate
CANADA,Millennials,High,Male,Doctorate Degree,YES,Metropolitan,YES,YES,YES,YES,YES,NO,YES,NO,NO,YES,NO,YES,YES,Moderate,moderate
CANADA,Millennials,Medium High,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,NO,YES,YES,High,moderate
CANADA,Millennials,Medium High,Male,University Graduate,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,NO,YES,YES,Moderate,low
CANADA,Gen X,High,Male,University Graduate,YES,Metropolitan,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,Low,none
CANADA,Millennials,Low,Female,Doctorate Degree,NO,Rural Areas,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,High,none
CANADA,Millennials,Medium High,Female,Highschool Graduate,YES,Suburban Areas,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Low,none
CANADA,Millennials,Medium High,Male,University Graduate,YES,Metropolitan,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,Moderate,high
CANADA,Millennials,Medium High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,YES,YES,High,low
CANADA,Millennials,Medium,Male,Doctorate Degree,YES,Rural Areas,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,YES,NO,YES,Moderate,low
CANADA,Millennials,Medium High,Female,Master's Degree,YES,Suburban Areas,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,YES,YES,YES,Moderate,low
CANADA,Millennials,Medium High,Male,Doctorate Degree,NO,Metropolitan,YES,YES,YES,NO,YES,YES,YES,NO,YES,YES,YES,YES,YES,Low,moderate
CANADA,Millennials,Medium,Female,Highschool Graduate,NO,Metropolitan,YES,YES,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,Moderate,low
CANADA,Gen X,Medium High,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,YES,YES,YES,Moderate,low
CANADA,Gen Z,Medium,Male,Master's Degree,YES,Suburban Areas,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,Moderate,none
CANADA,Millennials,Medium High,Male,University Graduate,YES,Metropolitan,NO,YES,YES,NO,NO,YES,NO,NO,YES,YES,NO,YES,YES,Moderate,low
CANADA,Millennials,Medium High,Male,University Graduate,YES,Metropolitan,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,Moderate,none
CANADA,Gen Z,Medium High,Female,Highschool Graduate,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,Low,low
CANADA,Millennials,Medium High,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,NO,YES,NO,NO,NO,YES,YES,YES,YES,YES,Moderate,low
CANADA,Millennials,Medium,Female,Master's Degree,YES,Metropolitan,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,Moderate,low
CANADA,Millennials,Medium,Male,Master's Degree,NO,Metropolitan,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,Low,low
CANADA,Millennials,Medium,Male,Highschool Graduate,YES,Metropolitan,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,High,none
CANADA,Gen X,Low,Female,Master's Degree,YES,Metropolitan,YES,YES,YES,NO,YES,YES,NO,NO,YES,YES,NO,YES,NO,Moderate,moderate
CANADA,Gen Z,Medium,Male,Highschool Graduate,NO,Rural Areas,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,Low,none
CANADA,Gen X,Medium High,Male,Master's Degree,YES,Suburban Areas,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,YES,YES,High,high
CANADA,Millennials,High,Male,Highschool Graduate,YES,Suburban Areas,YES,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,YES,Low,moderate
CANADA,Gen X,Medium High,Male,University Graduate,YES,Metropolitan,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,NO,YES,YES,Moderate,moderate
CANADA,Millennials,High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,Moderate,low
CANADA,Gen X,Medium,Female,University Graduate,YES,Suburban Areas,NO,YES,YES,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,Moderate,none
CANADA,Millennials,Medium High,Female,Highschool Graduate,YES,Suburban Areas,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,Low,none
CANADA,Gen X,High,Female,Master's Degree,YES,Rural Areas,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,Moderate,low
CANADA,Millennials,High,Female,Doctorate Degree,YES,Metropolitan,YES,YES,YES,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,High,moderate
CANADA,Millennials,Low,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,Low,none
CANADA,Gen Z,High,Male,University Graduate,YES,Suburban Areas,YES,YES,YES,YES,YES,NO,YES,YES,NO,YES,NO,YES,YES,Moderate,moderate
CANADA,Millennials,Medium High,Male,Highschool Graduate,NO,Suburban Areas,NO,NO,NO,YES,YES,NO,NO,YES,NO,YES,NO,NO,NO,Moderate,moderate
CANADA,Millennials,High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,High,low
CANADA,Millennials,Medium High,Female,University Graduate,YES,Suburban Areas,NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,YES,High,low
CANADA,Millennials,Medium High,Female,University Graduate,YES,Suburban Areas,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,Moderate,none
CANADA,Millennials,Medium High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,Low,high
CANADA,Millennials,Medium High,Male,Master's Degree,YES,Suburban Areas,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,YES,YES,Moderate,low
CANADA,Millennials,Low,Male,Doctorate Degree,YES,Rural Areas,YES,NO,YES,NO,YES,NO,YES,NO,NO,NO,YES,NO,NO,Moderate,low
CANADA,Millennials,Medium High,Female,Master's Degree,YES,Metropolitan,NO,YES,NO,YES,YES,NO,NO,YES,YES,YES,NO,YES,YES,Moderate,moderate
CANADA,Gen Z,High,Male,Doctorate Degree,YES,Metropolitan,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,High,none
CANADA,Millennials,High,Male,Doctorate Degree,YES,Suburban Areas,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,High,high
CANADA,Millennials,High,Male,Master's Degree,YES,Suburban Areas,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Moderate,high
CANADA,Gen X,Medium,Female,Highschool Graduate,NO,Suburban Areas,YES,YES,YES,NO,NO,NO,YES,NO,YES,YES,YES,YES,YES,Low,none
CANADA,Millennials,Medium High,Male,University Graduate,YES,Metropolitan,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,Moderate,high
CANADA,Millennials,High,Female,University Graduate,YES,Metropolitan,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Low,low
CANADA,Millennials,High,Female,Highschool Graduate,YES,Suburban Areas,NO,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,YES,YES,Moderate,low
CANADA,Millennials,Medium,Male,University Graduate,YES,Metropolitan,YES,YES,YES,NO,YES,NO,NO,NO,YES,YES,NO,YES,YES,Moderate,low
